id	description	dataset	category	subcategory	region	delay	universe	type	dateCoverage	coverage	userCount	alphaCount	themes
call_breakeven_10	Price at which a stock's call options with expiration 10 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	5	5	[]
call_breakeven_1080	Price at which a stock's call options with expiration 1080 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	3	3	[]
call_breakeven_120	Price at which a stock's call options with expiration 120 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	14	22	[]
call_breakeven_150	Price at which a stock's call options with expiration 150 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	4	4	[]
call_breakeven_180	Price at which a stock's call options with expiration 180 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	7	8	[]
call_breakeven_20	Price at which a stock's call options with expiration 20 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	6	6	[]
call_breakeven_270	Price at which a stock's call options with expiration 270 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	4	4	[]
call_breakeven_30	Price at which a stock's call options with expiration 30 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	1	2	[]
call_breakeven_360	Price at which a stock's call options with expiration 360 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	2	2	[]
call_breakeven_60	Price at which a stock's call options with expiration 60 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	4	12	[]
call_breakeven_720	Price at which a stock's call options with expiration 720 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	7	26	[]
call_breakeven_90	Price at which a stock's call options with expiration 90 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7043	2	4	[]
forward_price_10	Forward price at 10 days derived from a synthetic long option with payoff similar to long stock + option dynamics. Combination of long ATM call and short ATM put.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOPSP500	MATRIX	1.0	0.7037	2	4	[]
