id	description	dataset	category	subcategory	region	delay	universe	type	dateCoverage	coverage	userCount	alphaCount	themes
call_breakeven_10	Price at which a stock's call options with expiration 10 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	261	390	[]
call_breakeven_1080	Price at which a stock's call options with expiration 1080 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	49	54	[]
call_breakeven_120	Price at which a stock's call options with expiration 120 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	24	26	[]
call_breakeven_150	Price at which a stock's call options with expiration 150 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	12	13	[]
call_breakeven_180	Price at which a stock's call options with expiration 180 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	19	22	[]
call_breakeven_20	Price at which a stock's call options with expiration 20 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	69	79	[]
call_breakeven_270	Price at which a stock's call options with expiration 270 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	8	11	[]
call_breakeven_30	Price at which a stock's call options with expiration 30 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	26	29	[]
call_breakeven_360	Price at which a stock's call options with expiration 360 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	15	15	[]
call_breakeven_60	Price at which a stock's call options with expiration 60 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	17	23	[]
call_breakeven_720	Price at which a stock's call options with expiration 720 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	34	42	[]
call_breakeven_90	Price at which a stock's call options with expiration 90 days in the future break even based on its recent bid/ask mean.	{'id': 'option9', 'name': 'Options Analytics'}	{'id': 'option', 'name': 'Option'}	{'id': 'option-option-analytics', 'name': 'Option Analytics'}	USA	1	TOP1000	MATRIX	1.0	0.7043	16	18	[]
